molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D
C9H16O,"2,2,4-trimethylcyclohexanone",35413-38-8,250,1500,0.00112144095994587,-1.2051679282786999e-05,1.19308758634684e-07,-4.17892317679476e-11
C9H16O2,2-nonenoic acid,'3760-11-0',250,1500,-0.0006983671560549821,7.75943346323733e-06,8.101348960185031e-08,-2.86607340251151e-11
C9H16O2,trans-2-hexenyl propionate,53398-80-4,250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,cis-3-hexenyl propionate,33467-74-2,250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,2-ethylbutylacrylate,'3953-10-4',250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,"3,5-dimethyl-3-hydroxyhexane-4-carboxylic acid b-lactone",69928-30-9,250,1500,-0.0006983671560549821,7.75943346323733e-06,8.101348960185031e-08,-2.86607340251151e-11
C9H16O2,2-ethylbutyl acrylate,'3953-10-4',250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,3-nonenoic acid,4124-88-3,250,1500,-0.0006983671560549821,7.75943346323733e-06,8.101348960185031e-08,-2.86607340251151e-11
C9H16O2,hexyl acrylate,2499-95-8,250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,ethyl 3-methyl-3-hexenoate,21994-77-4,250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,ethyl 2-methyl-3-hexenoate,21994-78-5,250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,ethyl 2-methyl-2-hexenoate,26311-33-1,250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,allyl hexanoate,123-68-2,250,1500,-0.00357662999992235,2.39263446737091e-05,8.941288962961001e-08,-3.17494420520923e-11
C9H16O2,8-nonenoic acid,31642-67-8,250,1500,-0.0006983671560549821,7.75943346323733e-06,8.101348960185031e-08,-2.86607340251151e-11
C9H16O4,azelaic acid,123-99-9,250,1500,-0.000818031170968783,7.413111344078931e-06,2.98023332765112e-08,-1.04096054369776e-11
C9H17Br,cis-1-bromo-1-nonene,39924-58-8,250,1500,-0.0020599411534691,1.35093099549518e-05,7.19067747396997e-08,-2.71907912084828e-11
C9H17Br,trans-1-bromo-1-nonene,53434-75-6,250,1500,-0.0020599411534691,1.35093099549518e-05,7.19067747396997e-08,-2.71907912084828e-11
C9H17Br3,"1,1,1-tribromononane",62127-66-6,250,1500,-0.0016805963091040901,1.3354762951071301e-05,2.9392874960870804e-08,-9.55123468312975e-12
C9H17Cl,cis-1-chloro-1-nonene,66688-72-0,250,1500,-0.00202484761854193,1.4708914759207598e-05,8.78071857729248e-08,-3.27782982181548e-11
C9H17Cl,trans-1-chloro-1-nonene,66688-73-1,250,1500,-0.00202484761854193,1.4708914759207598e-05,8.78071857729248e-08,-3.27782982181548e-11
C9H17Cl,(3-chloropropyl)cyclohexane,1124-62-5,250,1500,-0.00202484761854193,1.4708914759207598e-05,8.78071857729248e-08,-3.27782982181548e-11
C9H17Cl3,"1,1,1-trichlorononane",1071-84-7,250,1500,-0.00224168042602535,1.79927068618137e-05,5.8120394670322797e-08,-2.15716698864548e-11
C9H17F,trans-1-fluoro-1-nonene,66688-75-3,250,1500,-0.00466935941148676,3.10813599453799e-05,7.859522936013909e-08,-2.6835358995264304e-11
C9H17F,cis-1-fluoro-1-nonene,66688-74-2,250,1500,-0.00466935941148676,3.10813599453799e-05,7.859522936013909e-08,-2.6835358995264304e-11
C9H17F3,"1,1,1-trifluorononane",55757-34-1,250,1500,-0.00783094041386473,5.561483393719871e-05,3.5221292453359696e-08,-1.07765378050884e-11
C9H17I,cis-1-iodo-1-nonene,27370-94-1,250,1500,-0.00145422900998218,1.1275573201978e-05,6.47190430834555e-08,-2.3692901328062198e-11
C9H17I,trans-1-iodo-1-nonene,26143-08-8,250,1500,-0.00145422900998218,1.1275573201978e-05,6.47190430834555e-08,-2.3692901328062198e-11
C9H17I3,"1,1,1-triiodononane",,250,1500,-0.00104515962371205,9.97206005728997e-06,3.026931843893069e-08,-1.0238483085835698e-11
C9H17N,nonanenitrile,2243-27-8,250,1500,-0.0018406220439027,1.4400215685449e-05,8.06650336512368e-08,-2.88163450641913e-11
C9H18,1-methyl-trans-4-ethylcyclohexane,6236-88-0,250,1500,-0.00429011573311327,1.5895057031385998e-05,1.35840094653662e-07,-4.9157932254425e-11
C9H18,1-methyl-1-ethylcyclohexane,4926-90-3,250,1500,-0.00404697105124843,1.23138623669877e-05,1.40514057342049e-07,-5.0840872492317404e-11
C9H18,1-methyl-cis2-ethylcyclohexane,4923-77-7,250,1500,-0.00407479951213113,1.46724086460424e-05,1.36140792546136e-07,-4.91346657503216e-11
C9H18,1-methyl-trans-2-ethylcyclohexane,4923-78-8,250,1500,-0.00419075366265258,1.53295775480597e-05,1.3598465721555399e-07,-4.9149735579578897e-11
C9H18,1-methyl-cis3-ethylcyclohexane,19489-10-2,250,1500,-0.00429011573311327,1.5895057031385998e-05,1.35840094653662e-07,-4.9157932254425e-11
C9H18,isopropylcyclohexane,696-29-7,250,1500,-0.00416979862916236,1.5404555458771698e-05,1.36802193643305e-07,-4.9413859730337207e-11
C9H18,1-methyl-cis4-ethylcyclohexane,4926-78-7,250,1500,-0.00420942198768695,1.54356573067168e-05,1.35958238109919e-07,-4.9151600063647605e-11
C9H18,"1,cis-2,trans-3,trans-4-tetramethylcyclopentane",2532-64-1,250,1500,-0.0036039373420343602,1.21719987979215e-05,1.4870684686348e-07,-5.61955477427565e-11
C9H18,"1,1,2-trimethylcyclohexane",7094-26-0,250,1500,-0.00422505825849225,1.5476009242510097e-05,1.36669072279385e-07,-4.94050490005646e-11
C9H18,"1,1,3-trimethylcyclohexane",3073-66-3,250,1500,-0.00446303132693591,1.68344109307423e-05,1.36304489240201e-07,-4.94166663654229e-11
C9H18,1-methyl-trans-3-ethylcyclohexane,4926-76-5,250,1500,-0.00420942198768695,1.54356573067168e-05,1.35958238109919e-07,-4.9151600063647605e-11
C9H18,propylcyclohexane,1678-92-8,250,1500,-0.0011361264633632801,3.4903541275546404e-06,1.4768643311512898e-07,-5.2928254871136705e-11
C9H18,1-methyl-2-isopropylcyclopentane,89223-57-4,250,1500,-0.000281339730436791,-4.67033601721648e-06,1.59439324821137e-07,-5.96355139114458e-11
C9H18,"1,trans-2,cis-3,trans-4-tetramethylcyclopentane",2532-67-4,250,1500,-0.00390802441360611,1.3946811067269598e-05,1.48179348251571e-07,-5.6199014944974405e-11
C9H18,"1,cis-2,trans-3,cis-4-tetramethylcyclopentane",2532-68-5,250,1500,-0.00380325841174441,1.3333163550942999e-05,1.48369485673032e-07,-5.6201475761552596e-11
C9H18,"1,cis-2,cis-3,trans-4-tetramethylcyclopentane",2532-69-6,250,1500,-0.0036039373420343602,1.21719987979215e-05,1.4870684686348e-07,-5.61955477427565e-11
C9H18,"1,cis-2,cis-3,cis-4-tetramethylcyclopentane",2532-65-2,250,1500,-0.00373490850818899,1.2984703198428599e-05,1.44216839100608e-07,-5.4397327566858604e-11
C9H18,"1,2,2,trans-3-tetramethylcyclopentane",,250,1500,-0.0038066746647536795,1.33824798079066e-05,1.44373983078524e-07,-5.45004517086937e-11
C9H18,"1,1,cis-3,trans-4-tetramethylcyclopentane",,250,1500,-0.00428109904097366,1.6145188527641102e-05,1.43529700743493e-07,-5.4494781929867904e-11
C9H18,"1,2,2,cis-3-tetramethylcyclopentane",62016-73-3,250,1500,-0.0038066746647536795,1.33824798079066e-05,1.44373983078524e-07,-5.45004517086937e-11
C9H18,3-methyl-2-octene,113426-22-5,250,1500,-0.0017216609496568,1.45153989673474e-05,1.1487279106413901e-07,-4.1556176436493205e-11
C9H18,"1,1,4-trimethylcyclohexane",7094-27-1,250,1500,-0.00450921839764981,1.70994335287258e-05,1.3622773530308198e-07,-4.94163078921635e-11
C9H18,"1,trans-2,trans-3,cis-4-tetramethylcyclopentane",19907-40-5,250,1500,-0.00380325841174441,1.3333163550942999e-05,1.48369485673032e-07,-5.6201475761552596e-11
C9H18,"cis,cis-1,3,5-trimethylcyclohexane",1795-27-3,250,1500,-0.00421631495725102,1.5380419206029402e-05,1.40680380339928e-07,-5.10638183266711e-11
C9H18,"2,6-dimethyl-3-heptene",2738-18-3,250,1500,-0.0017216609496568,1.45153989673474e-05,1.1487279106413901e-07,-4.1556176436493205e-11
C9H18,2-methyl-4-octene,64501-77-5,250,1500,-0.0017216609496568,1.45153989673474e-05,1.1487279106413901e-07,-4.1556176436493205e-11
C9H18,7-methyl-3-octene,86668-33-9,250,1500,-0.0017216609496568,1.45153989673474e-05,1.1487279106413901e-07,-4.1556176436493205e-11
C9H18,2-methyl-1-octene,4588-18-5,250,1500,-0.0017282819956683198,1.4577603750694199e-05,1.15705029894714e-07,-4.18541097954599e-11
C9H18,"1,1,cis-3,cis-4-tetramethylcyclopentane",20309-77-7,250,1500,-0.00394784241281644,1.4199666943389499e-05,1.44142054554619e-07,-5.45071813812317e-11
C9H18,trans-3-nonene,20063-92-7,250,1500,-0.0017216609496568,1.45153989673474e-05,1.1487279106413901e-07,-4.1556176436493205e-11
C9H18,trans-2-nonene,6434-78-2,250,1500,-0.0017216609496568,1.45153989673474e-05,1.1487279106413901e-07,-4.1556176436493205e-11
C9H18,1-nonene,124-11-8,250,1500,-0.00192517861978293,1.8131369675427104e-05,1.07965062632531e-07,-3.88979432684733e-11
C9H18,cyclononane,293-55-0,250,1500,-0.0030460719323990603,3.18043153039762e-06,1.50706295626723e-07,-5.54672344080666e-11
C9H18,4-nonene,2198-23-4,250,1500,-0.0017216609496568,1.45153989673474e-05,1.1487279106413901e-07,-4.1556176436493205e-11
C9H18,"cis,trans-1,3,5-trimethylcyclohexane",1795-26-2,250,1500,-0.004292506371651479,1.59012398488974e-05,1.3945357814793801e-07,-5.0682135208943203e-11
C9H18,"1,2,3-trimethylcyclohexane",1678-97-3,250,1500,-0.004280074450054011,1.5810509111046397e-05,1.36255547309334e-07,-4.929500605472129e-11
C9H18,"1,3,5,-trimethylcyclohexane",1839-63-0,250,1500,-0.00396068585894465,1.39258816836611e-05,1.40933947147473e-07,-5.1002292104148705e-11
C9H18,"1,trans-2,trans-4-trimethylcyclohexane",7667-60-9,250,1500,-0.00413957447181807,1.4941356389330099e-05,1.40777825904154e-07,-5.1053276872041394e-11
C9H18,"1,trans-2,cis-4-trimethylcyclohexane",7667-59-6,250,1500,-0.00403505175087481,1.4342837051868698e-05,1.40935805377011e-07,-5.10468978875776e-11
C9H18,"1,cis-2,trans-4-trimethylcyclohexane",7667-58-5,250,1500,-0.00395336648950455,1.38767256747185e-05,1.41052044297014e-07,-5.10387581221244e-11
C9H18,"1,cis-2,cis-4-trimethylcyclohexane",1678-80-4,250,1500,-0.00395336648950455,1.38767256747185e-05,1.41052044297014e-07,-5.10387581221244e-11
C9H18,"1,2,4-trimethylcyclohexane, isomers",2234-75-5,250,1500,-0.00135268774019976,5.28050987495791e-06,1.3187444142764302e-07,-4.72555781131588e-11
C9H18,"1,trans-2,cis-3-trimethylcyclohexane",1678-81-5,250,1500,-0.0040625299877414395,1.44999572213121e-05,1.40895261521145e-07,-5.10490058458744e-11
C9H18,"1,cis-2,trans-3-trimethylcyclohexane",7667-55-2,250,1500,-0.0038728072400157202,1.3418470874452801e-05,1.41160200083617e-07,-5.1027894051307496e-11
C9H18,"1,cis-2,cis-3-trimethylcyclohexane",1839-88-9,250,1500,-0.00381972753361891,1.3117320316067099e-05,1.41227818975845e-07,-5.10191383540854e-11
C9H18,1-ethyl-2-methylcyclohexane,3728-54-9,250,1500,-0.00396068585894465,1.39258816836611e-05,1.40933947147473e-07,-5.1002292104148705e-11
C9H18,1-methyl-1-isopropylcyclopentane,61828-00-0,250,1500,-0.00384918584255519,1.3658885049016e-05,1.4069432160759198e-07,-5.29364673044625e-11
C9H18,"1,1-dimethyl-2-ethylcyclopentane",54549-80-3,250,1500,-0.00415367004480808,1.54701304965419e-05,1.3914683582539198e-07,-5.2576631470110105e-11
C9H18,"1,trans-3-diethylcyclopentane",62016-60-8,250,1500,-0.00394565745092709,1.43629806070876e-05,1.38135414651997e-07,-5.20807034164945e-11
C9H18,"1,cis-3-diethylcyclopentane",62016-59-5,250,1500,-0.00394565745092709,1.43629806070876e-05,1.38135414651997e-07,-5.20807034164945e-11
C9H18,"1,3-diethylcyclopentane",19398-75-5,250,1500,-0.000304371699264701,-4.649323889744081e-06,1.6466716553476201e-07,-6.16154647081367e-11
C9H18,"1,trans-2-diethylcyclopentane",932-40-1,250,1500,-0.00401173251736644,1.47428807365853e-05,1.3803147371174e-07,-5.20856379100669e-11
C9H18,"1,cis-2-diethylcyclopentane",932-39-8,250,1500,-0.00385169430471075,1.38243747273729e-05,1.38276040659294e-07,-5.20705197758856e-11
C9H18,"1,1-diethylcyclopentane",2721-38-2,250,1500,-0.00393274366147913,1.4080072064006198e-05,1.38580850801424e-07,-5.21737645746054e-11
C9H18,1-methyl-trans-3-isopropylcyclopentane,61828-03-3,250,1500,-0.0042400290501469606,1.57545402857555e-05,1.39508512249141e-07,-5.2702826667916097e-11
C9H18,1-methyl-cis3-isopropylcyclopentane,61828-02-2,250,1500,-0.0042400290501469606,1.57545402857555e-05,1.39508512249141e-07,-5.2702826667916097e-11
C9H18,"1,1-dimethyl-3-ethylcyclopentane",62016-61-9,250,1500,-0.00426657224579004,1.6123800226064803e-05,1.3894981879920598e-07,-5.2576546561557496e-11
C9H18,1-methyl-cis2-isopropylcyclopentane,61868-01-7,250,1500,-0.00407475413802914,1.48050230422194e-05,1.3977302554326901e-07,-5.26926871363547e-11
C9H18,1-methyl-cis3-propylcyclopentane,'2443-04-1',250,1500,-0.0039991039868133,1.46701998912132e-05,1.38051654176467e-07,-5.20848333767716e-11
C9H18,1-methyl-trans-3-propylcyclopentane,'2443-03-0',250,1500,-0.0039991039868133,1.46701998912132e-05,1.38051654176467e-07,-5.20848333767716e-11
C9H18,1-methyl-trans-2-propylcyclopentane,932-44-5,250,1500,-0.004043012387371821,1.4923052743815697e-05,1.37980857535944e-07,-5.208735334484529e-11
C9H18,1-methyl-1-propylcyclopentane,16631-63-3,250,1500,-0.005745899111187671,2.39911392219667e-05,1.2468897016222e-07,-4.7196224602704894e-11
C9H18,tert-butylcyclopentane,3875-52-3,250,1500,-0.0057594081543612,2.3901960184302697e-05,1.27077181015304e-07,-4.8044430087097396e-11
C9H18,sec-butylcyclopentane,4850-32-2,250,1500,-0.00423494397628081,1.58589561241856e-05,1.34396319111518e-07,-5.05997081390208e-11
C9H18,isobutylcyclopentane,3788-32-7,250,1500,-0.00440627870105245,1.6838060276507598e-05,1.34128358455919e-07,-5.06123697287286e-11
C9H18,butylcyclopentane,2040-95-1,250,1500,-2.27361632608803e-05,-5.7071518876384695e-06,1.41613132107019e-07,-5.2750995695641406e-11
C9H18,"2,3-dimethyl-2-heptene",3074-64-4,250,1500,-0.0017216609496568,1.45153989673474e-05,1.1487279106413901e-07,-4.1556176436493205e-11
C9H18,"1,1,3,3-tetramethylcyclopentane",50876-33-0,250,1500,-0.00425785553467265,1.59990601744845e-05,1.43748464842343e-07,-5.45594090924494e-11
C9H18,1-methyl-trans-2-isopropylcyclopentane,61828-01-1,250,1500,-0.00426800220722423,1.5915813470367902e-05,1.39461330876728e-07,-5.2703482598295003e-11
C9H18,"1,trans-3-dimethyl-cis2-ethylcyclopentane",19902-99-9,250,1500,-0.0037791884429180704,1.32782142247939e-05,1.43565784264854e-07,-5.4191023509416406e-11
C9H18,1-methyl-cis2-propylcyclopentane,932-43-4,250,1500,-0.00387741070865992,1.3971590885732e-05,1.3823841029110302e-07,-5.2073685048345794e-11
C9H18,"1,1,cis-2,trans-3-tetramethylcyclopentane",,250,1500,-0.00403401398844801,1.4700545115212e-05,1.43992143681049e-07,-5.4507641492066103e-11
C9H18,"1,1,cis-2,cis-3-tetramethylcyclopentane",62016-70-0,250,1500,-0.0038066746647536795,1.33824798079066e-05,1.44373983078524e-07,-5.45004517086937e-11
C9H18,"1,1,2,2-tetramethylcyclopentane",52688-89-8,250,1500,-0.0038178140431285204,1.34375135023422e-05,1.44527975131755e-07,-5.45631139907007e-11
C9H18,"1,trans-3-dimethyl-trans-4-ethylcyclopentane",,250,1500,-0.0037518901810233603,1.31207053752333e-05,1.43608448453681e-07,-5.41887638949648e-11
C9H18,"1,trans-3-dimethyl-cis4-ethylcyclopentane",,250,1500,-0.002626225210975,6.77823639579087e-06,1.44640581288271e-07,-5.37727728191718e-11
C9H18,"1,1,cis-2,cis-4-tetramethylcyclopentane",62016-72-2,250,1500,-0.00403401398844801,1.4700545115212e-05,1.43992143681049e-07,-5.4507641492066103e-11
C9H18,"1,cis-3-dimethyl-trans-4-ethylcyclopentane",,250,1500,-0.00397360883062754,1.44045939971947e-05,1.43242839460306e-07,-5.4198745474182304e-11
C9H18,"1,cis-2-dimethyl-1-ethylcyclopentane",62016-63-1,250,1500,-0.003987977203173529,1.45156596781611e-05,1.39415737263221e-07,-5.25678793947164e-11
C9H18,"1,cis-3-dimethyl-cis4-ethylcyclopentane",,250,1500,-0.0037518901810233603,1.31207053752333e-05,1.43608448453681e-07,-5.41887638949648e-11
C9H18,"1,cis-3-dimethyl-trans-2-ethylcyclopentane",19902-98-8,250,1500,-0.00397360883062754,1.44045939971947e-05,1.43242839460306e-07,-5.4198745474182304e-11
C9H18,"1,trans-2-dimethyl-trans-3-ethylcyclopentane",,250,1500,-0.0037518901810233603,1.31207053752333e-05,1.43608448453681e-07,-5.41887638949648e-11
C9H18,"1,trans-2-dimethyl-1-ethylcyclopentane",62016-62-0,250,1500,-0.003987977203173529,1.45156596781611e-05,1.39415737263221e-07,-5.25678793947164e-11
C9H18,"1,cis-2-dimethyl-cis3-ethylcyclopentane",,250,1500,-0.0035641565006153705,1.2041895405818e-05,1.4388277316238401e-07,-5.41648199001328e-11
C9H18,"1,1,cis-2,trans-4-tetramethylcyclopentane",,250,1500,-0.00403401398844801,1.4700545115212e-05,1.43992143681049e-07,-5.4507641492066103e-11
C9H18,"1,trans-2-dimethyl-cis3-ethylcyclopentane",,250,1500,-0.00394547874346222,1.4241128484426501e-05,1.4329157438477e-07,-5.4198507426989e-11
C9H18,"1,cis-3-dimethyl-cis2-ethylcyclopentane",19903-00-5,250,1500,-0.0035641565006153705,1.2041895405818e-05,1.4388277316238401e-07,-5.41648199001328e-11
C9H18,"1,cis-2-dimethyl-cis4-ethylcyclopentane",62016-64-2,250,1500,-0.00369765237620504,1.2808235425764e-05,1.43691170822039e-07,-5.4183374718333e-11
C9H18,"1,cis-2-dimethyl-trans-4-ethylcyclopentane",62016-65-3,250,1500,-0.00369765237620504,1.2808235425764e-05,1.43691170822039e-07,-5.4183374718333e-11
C9H18,"1,trans-2-dimethyl-cis4-ethylcyclopentane",62016-66-4,250,1500,-0.0038895735158678705,1.39167526094507e-05,1.43386446423425e-07,-5.419716768322179e-11
C9H18,"1,cis-3-dimethyl-1-ethylcyclopentane",62016-68-6,250,1500,-0.0038856389247776202,1.3864899612540198e-05,1.43842205354008e-07,-5.43592290295474e-11
C9H18,"1,trans-3-dimethyl-1-ethylcyclopentane",62016-67-5,250,1500,-0.0038856389247776202,1.3864899612540198e-05,1.43842205354008e-07,-5.43592290295474e-11
C9H18,"1,cis-2-dimethyl-trans-3-ethylcyclopentane",,250,1500,-0.0037518901810233603,1.31207053752333e-05,1.43608448453681e-07,-5.41887638949648e-11
C9H18Br2,"1,1-dibromononane",62168-27-8,250,1500,-0.000878635339424704,8.273790477958479e-06,5.3119047332391696e-08,-1.98426652814188e-11
C9H18Br2,"1,2-dibromononane",73642-91-8,250,1500,-0.000878635339424704,8.273790477958479e-06,5.3119047332391696e-08,-1.98426652814188e-11
C9H18Br2,"1,9-dibromononane",4549-33-1,250,1500,-0.000878635339424704,8.273790477958479e-06,5.3119047332391696e-08,-1.98426652814188e-11
C9H18Cl2,"1,1-dichlorononane",821-88-5,250,1500,-0.0015949742629641401,1.38041864339551e-05,7.34423218097314e-08,-2.7157260752743106e-11
C9H18Cl2,"2,6-dichloro-2,6-dimethylheptane",35951-36-1,250,1500,-0.0015949742629641401,1.38041864339551e-05,7.34423218097314e-08,-2.7157260752743106e-11
C9H18Cl2,"1,9-dichlorononane",821-99-8,250,1500,-0.0015949742629641401,1.38041864339551e-05,7.34423218097314e-08,-2.7157260752743106e-11
C9H18F2,"1,1-difluorononane",62127-42-8,250,1500,-0.00272896414755365,1.95396895085528e-05,9.422937340217231e-08,-3.60059175574323e-11
C9H18I2,"1,1-diiodononane",66703-05-7,250,1500,-0.00140855670822709,1.2429033402367e-05,3.7765939823696104e-08,-1.17030603105396e-11
C9H18O,"2,2,6-trimethylcyclohexanol",10130-91-3,250,1500,-0.00169822962464869,3.83851808334016e-06,1.19551607476578e-07,-4.4523004522012295e-11
C9H18O,4-methyl-1-octeN-4-ol,62108-06-9,250,1500,0.000525204597279255,2.84657806867998e-06,8.15577695576715e-08,-3.04256645620135e-11
C9H18O,3-methyl-4-octeN-3-ol,90676-55-4,250,1500,0.000512032877871675,2.55720778416517e-06,7.81514694747937e-08,-2.9134095321615104e-11
C9H18O,"trans-3,3,5-trimethylcyclohexanol",767-54-4,250,1500,-0.00173053590105707,3.96671133177864e-06,1.2133568487239498e-07,-4.5197395433529707e-11
C9H18O,trans-4-propylcyclohexanol,77866-58-1,250,1500,-0.00201237721404916,5.09437890334773e-06,1.3705064371624902e-07,-5.11393688895531e-11
C9H18O,"2,3,3-trimethylcyclohexanol",116724-17-5,250,1500,-0.0018462483804801198,4.42779819253214e-06,1.27756236469891e-07,-4.7624745596351796e-11
C9H18O,cis-2-methyl-3-octeN-2-ol,18521-07-8,250,1500,0.000523311437133944,2.80477598043609e-06,8.106828507443111e-08,-3.02400135894045e-11
C9H18O,"2,2,5-trimethylcyclohexanol",73210-25-0,250,1500,-0.0017128958693685,3.89668360828832e-06,1.20361056735606e-07,-4.4828975067365704e-11
C9H18O,"1,3,5-trimethylcyclohexanol",90760-75-1,250,1500,-0.00161088937340021,3.49326177864421e-06,1.1474819188378198e-07,-4.2707529831926395e-11
C9H18O,"1,2,6-trimethylcyclohexanol",96244-13-2,250,1500,-0.00164673841812348,3.63473158009642e-06,1.1671617699654501e-07,-4.34512944687064e-11
C9H18O,"1,2,2-trimethylcyclohexanol",31720-69-1,250,1500,-0.00164673841812348,3.63473158009642e-06,1.1671617699654501e-07,-4.34512944687064e-11
C9H18O,"2,3,6-trimethylcyclohexanol",58210-03-0,250,1500,-0.00181640763693882,4.30861602812193e-06,1.2609605055814901e-07,-4.6997048485285e-11
